BusinessID,anurag,alisa,dixin,ronnie (haining),minyi,anthony,vignesh,alex,tuan ,yuxuan,bingjie,xiaoran,ruixuan,hongbo,chen,jimmy,keerat,yulin
5A221980,1250.000002,3873160,1023971.2,352741.47,3997582.372,3198324.536,5079.91,908444.8,2744.756969,1425785,478135.1339,525393.4867,46680.98769,42240.68415,13822.45348,405744.8131,5000,45739
5A222264,12729.2478,1161640,269526.4,104729.7,3997582.372,4438937.904,2887.06,285188.39,2422.567012,1194303.5,141292.4547,150598.9933,42200.23498,68172.11523,58012.40152,481379.269,1037900,42368
1A222454,17250.9932,3612880,865847.9,338147.88,3997582.372,3515794.115,9700.93,904028.43,9750.465153,1350261.9,445490.2034,500101.1869,68068.86287,104689.0601,73360.51454,652585.8234,816000,18497
5A222550,25582.47509,1642600,441408,228071.8,3997582.372,1628375.009,5087.35,395489.09,4818.365945,1207683.4,200844.4537,223229.9938,66237.03338,59189.67266,61394.50232,1066763.748,5000,29280
3A222645,1250.000001,1807120,386309,272628.62,3997582.372,6027810.821,12415.85,356178.99,2023.512185,1308305.9,212181.423,231518.838,70447.3194,102333.3923,50289.08538,1392770.613,1073100,43213
5A222811,19369.98422,2391760,508700.6,251901.31,3997582.372,1827410.26,1918.08,489753.95,2392.907193,1163113.2,285142.0314,299037.473,46911.69035,76266.03883,53514.92823,234956.3885,1509700,19088
4A222879,21468.80698,2024920,561637.8,282333.97,3997582.372,4196605.924,5849.58,510974.47,2632.055193,1134755.9,249158.5537,276617.9077,41562.07664,61323.40869,47796.97427,2050243.072,971300,58630
7A223036,1313.812688,2434600,495508,223393.05,3997582.372,3430565.776,3746.58,561136.82,2634.844521,1292272.5,297556.2194,336199.1392,63597.78193,56957.77894,85725.0305,849692.4303,1041900,40044
0A223064,30626.37225,1000,894340,45505.906,3997582.372,5351983.339,5125.39,927416.19,2104.411924,1639261,493930.3478,578055.6692,95760.74768,60940.75578,54833.5223,359277.1398,5000,64559
8A223104,18080.35301,1097560,234542,59049.938,3997582.372,2965665.587,2579.68,244413.01,3448.883509,1101190.2,124675.8433,143037.9344,79819.64596,75282.56707,39862.63033,797994.2266,231763.9739,41365
2A223192,36668.97026,4355920,961711.5,499904.16,3997582.372,4355109.322,11031.14,864698.66,3553.905047,1568937.2,519312.7554,523516.608,103971.9356,46134.95682,33862.04019,168113.5277,949500,22912
6A223221,6459.041005,712360,162624.8,63530.72,3997582.372,3385841.061,191205.52,147464.8,2148.544242,1094705.1,78192.01355,88435.64197,74105.72398,65493.99257,62834.71102,1900547.433,1054200,38224
4A223320,10130.00752,822880,216885,106776.95,3997582.372,3991762.881,1885.2,172757.06,2439.444942,1116163.5,90684.68466,100221.5132,49579.75493,37573.58931,60921.61197,1671597.478,5000,49886
8A223343,62775.21485,4883320,1312801.6,241695.16,3997582.372,5165392.448,4698.64,1266473.23,7848.840229,1552082.1,605336.4448,605957.7382,97562.34127,39080.4928,56936.8878,2696001.767,5000,70455
8A223470,1250.000001,2672200,678930,357382.12,3997582.372,2736222.306,10625.26,629901.72,2010.445139,1263086.8,314659.9633,353571.8593,47306.5895,102882.0741,44976.15836,420497.1766,259317.2066,38384
2A223543,28534.02947,1545040,321246.1,192534.88,3997582.372,5072873.459,7150.84,347427.29,4434.168065,1303585.4,179519.9095,204168.0614,76972.03878,118882.7787,64399.32432,2325144.48,981900,29663
4A223643,8547.760151,2119240,488372,265553.12,3997582.372,5227135.117,6602.51,555795.76,2621.056712,1365565.2,249340.3396,270622.1574,84089.62966,80451.92361,52774.17377,659245.1884,5000,84215
3A223704,1250.000001,2391040,489294.3,341395.3,3997582.372,3186684.638,2473.62,577026.21,2363.021787,1422494.1,295005.2567,318201.4303,32268.34894,48670.40493,56514.46237,1208028.996,224261.142,38220
3A223743,39721.9655,2107720,460552.4,257098.53,164589.2291,4324422.462,211063.9,452657.51,4936.728301,1198308,249326.9393,281819.4363,45347.87232,94527.43899,59056.81963,353505865.7,5000,55598
8A223819,1296.714518,769960,187754.4,87859.7,3997582.372,3342599.395,2319.33,186327.85,2070.407188,1021742.4,93293.75795,96360.59911,58795.51618,74402.49213,68833.52415,1361254.1,1221300,34674
6A223905,21069.86811,2188000,598995,240976.75,3997582.372,3793285.639,6074.05,479758.57,2713.503224,1165875.5,269999.9966,299791.4308,37246.69108,69268.1769,36906.11332,875165.7008,1333700,83117
6A223911,1250.000001,3806560,862593.6,648959.25,3997582.372,4720287.611,7571.24,836497.54,2145.35449,1556582.9,456057.7427,515999.2512,56506.90008,43909.61376,59230.24212,447217.4816,5000,22444
5A224014,10097.24796,1350280,296466.8,127254.3,3997582.372,2783724.59,3005.4,353784.92,2230.140672,1243958.2,156275.6759,162440.2447,72178.00997,45816.65653,76714.10197,2326142.487,121471.6646,102359
3A224198,12155.78163,519760,104616.6,5307.75,3997582.372,3675873.894,2126.56,114132.27,2667.294418,1000263,51906.55378,73709.37409,109686.961,79718.09945,63043.66867,3129919.524,5000,47438
2A224301,1351.593202,1740520,445510.4,393350.1,3997582.372,2837009.721,2977.39,360407.36,1984.818763,1305116.9,202674.5446,221873.3076,40808.93551,39402.97832,82023.22508,103909426.7,801600,50648
6A224331,1360.132168,1580680,322956.8,162930.69,3997582.372,4802183.143,4111.16,395001.06,2032.025603,1282460.9,188081.0975,202812.7365,77667.11682,49165.33565,64131.58688,870314.7357,225381.2326,28373
6A224334,20928.82702,1004680,237258.8,126828.61,3997582.372,3974732.855,3207.92,262499.84,3387.531909,1137214.4,113120.6798,141631.797,73374.24318,83715.11984,35352.67629,2815997.828,262472.1777,89105
2A224388,1250,3494080,940220.7,493940.22,3997582.372,2559229.448,2739.34,908081.5,2853.826354,1556670.1,422904.6268,520401.4157,57067.61553,278705.2228,34270.261,290762.4186,5000,25092
4A224512,1250,3047320,719270,394387.12,3997582.372,1235344.621,10012.25,651673.13,2742.884838,1514856.8,368400.0381,455974.906,30876.3651,68748.03081,61332.0991,872127.5503,826000,76158
3A224806,39920.78391,2565280,564141.6,262868.44,3997582.372,4232788.298,3225.64,665544.92,6408.343652,1206100.6,306059.3751,336974.5256,71455.12214,43807.95677,44419.39034,543342.354,142534.5276,29476
5A224868,1250,5162320,1409327.1,553402.9,3997582.372,1955880.293,2726.3,1160162.34,4928.099114,1699591.4,636047.7133,658102.5659,47028.14152,42028.8678,28535.40982,118864.6034,836200,101804
2A225158,24119.74193,1000,885139.2,194060.3,3997582.372,4292973.586,4518.34,849576.36,2795.435531,1499202.1,506551.3307,563962.6967,57259.33812,48387.77367,69647.66402,705010.9751,1031100,74181
5A225230,34138.58261,2453320,510900,396740.7,3997582.372,5143556.273,5217.96,524366.57,4502.494688,1358289.6,292784.9554,329467.4194,85742.30046,103846.2411,76132.24913,408752.9227,161209.0607,49811
4A225255,21904.09462,3083680,641368.7,311751.8,3997582.372,5711708.325,17080.06,703245.73,2585.839604,1303430.2,375263.9753,422107.8114,56004.31111,56143.31106,43287.41778,511135.4644,5000,57351
8A225341,24925.43325,3981160,780553.6,1138992.8,3997582.372,4621975.131,3335.03,850043.19,3373.32316,1395543.6,482283.1229,521167.108,51421.64099,158823.3149,52030.63546,7964.462041,5000,55380
1A225386,20326.73543,3477520,699166.8,112188.016,3997582.372,3056887.544,6073.62,721882.42,2303.979903,1312881.5,401378.0264,465851.1021,54820.15675,53850.49,39362.76434,141259.9026,146080.3187,27932
7A225391,1348.928493,1504360,387950.4,158313.06,3997582.372,5732330.855,2483.56,370031.89,2184.256036,1153059.1,184830.3786,192667.4869,63444.06864,51989.15878,72613.92634,1880095.064,5000,108299
5A225492,19699.28773,2097280,558425.7,231866.03,3997582.372,4378593.924,6705.48,438363.11,2756.99003,1185421.2,249978.8568,275116.0406,76545.0245,78244.33938,66464.31233,630789.4207,2198900,33993
9A225506,34314.69533,1000,961415.4,568546.75,3997582.372,4428725.842,1729.98,1042565.54,1945.629042,1458188.5,532380.6576,592921.6661,85061.46182,58844.99907,59658.85688,200398.3688,284870.6289,42404
4A225563,36076.89847,1788400,369892.5,82782.64,3997582.372,5632159.273,2519.95,388899.51,2072.263294,1339183.5,206942.7016,237475.8259,75014.8896,41050.13139,66376.90298,1475889.507,1035300,34745
3A225659,1250.000001,3315520,877427.1,415600.44,3997582.372,3737768.639,16348,827496.88,2026.096724,1453763.1,390357.0291,434908.6441,68366.16778,103004.9223,55001.35522,357959.9586,5000,74705
6A225665,1320.452144,1088200,302906,124645.36,3997582.372,3023298.157,2223.01,266164.68,2039.867844,1257932.5,129536.7793,137760.9621,64523.12006,95413.14449,81709.8484,1589604.2,1133400,68830
5A225679,1250.000002,5030920,1341312,505779.16,3997582.372,4258276.695,4073.27,1298654.31,2564.863717,1627307.8,609519.3823,682747.5218,35836.5727,69765.36147,24206.8187,160828.9359,5000,59870
6A225783,21145.13762,1000,758351.9,503743.3,3997582.372,4204724.196,7967.18,653411.14,2669.935044,1253805.2,356641.2253,396316.8637,62225.88612,110915.3252,78941.87816,1773275.519,963200,45524
6A225794,27903.98968,3023920,645729.3,592253.3,3997582.372,2212736.791,2803.67,740242.36,2598.690659,1422086.5,366961.1269,394217.8436,74558.60171,96621.95834,52502.96265,1828538.724,5000,58810
7A225920,7827.368322,966520,250498.8,71182.55,3997582.372,5045877.218,1794.33,250232.91,2049.44757,1053282.6,115465.862,117843.0165,77697.26884,95244.00137,43441.05816,34367976.79,1251200,36592
8A226112,36795.31169,4468960,1198902.6,728985,3997582.372,4117311.494,51999.33,1102403.65,2884.755894,1600643.9,543445.21,614653.8938,59871.67841,50369.7973,52351.21574,271582.8329,5000,65598
8A226196,5914.494276,659440,166439,55004.61,3997582.372,5139956.083,1856.06,159786.51,2114.23246,1037304.94,70894.28192,81676.3395,44067.90254,61041.04144,36694.75073,964664.5358,5000,40804
2A226203,30496.55615,2988280,739351.8,421470.1,3997582.372,5043316.012,10583.16,724638.75,3900.795441,1418454.2,366117.868,385370.7331,49980.38927,51057.78467,58474.2217,556738.3099,858700,55731
7A226282,9451.396843,1000,238261.2,106012.5,3997582.372,1197575.867,2149.56,203913.06,2166.665956,1197870.4,110051.9403,126545.61,85059.46884,41708.0649,36791.80978,2566949.649,5000,22909
3A226365,15338.72732,1000,474796.2,228768.2,3997582.372,6063144.822,2350.26,464096.92,2264.424475,1313820.5,243731.2741,275204.5986,91248.29698,65268.02354,84605.64999,350829.6307,5000,45106
4A226375,1250,3885400,1077921,925898.3,3997582.372,8408630.248,5052.51,778819.74,2497.961341,1552553.2,461784.5014,571250.4826,41394.35424,69070.36319,46398.69804,871427.15,212993.6768,72024
8A226499,24393.52084,1000,733349,148265.42,3997582.372,2562794.89,3022.2,644900.62,2926.516952,1202393.8,329937.0642,365499.975,43704.68911,44244.02391,36862.55691,1504483.927,5000,50356
8A226671,1250.000001,3172600,732111,399709.8,3997582.372,2981082.372,3891.18,747714.21,2849.85032,1288573.5,396575.2567,426941.1804,42609.51546,80677.85552,78269.7312,600889.6027,1097400,105228
6A226716,1250.000002,5503600,1131090,1228643.8,3997582.372,3673770.806,2455.07,1136926.14,2355.208054,1735616.8,663710.3158,757271.3752,40359.54317,59235.66477,70270.40035,100152.623,303477.617,46022
0A226863,28888.88034,2406160,489717.3,304114.84,3997582.372,6751745.688,8159.34,545024,3536.287655,1338375.5,296642.9166,317316.7949,39784.06621,93199.48509,65826.93385,592219.5636,809400,23148
8A226990,22409.88623,2643040,567304.7,260990.78,3997582.372,4333810.423,4835.27,553883.72,2585.938685,1420637.5,321504.8829,335115.2858,68549.16737,55574.63047,45304.10304,386625.5366,5000,23932
3A227069,1250.000001,2200240,602958.3,305934.56,3997582.372,3395623.552,7554.47,454614.35,1942.782815,1220018.5,255432.3004,284008.3301,55669.28941,57653.77233,69583.97019,674490.875,5000,47703
2A227171,12434.68588,1000,1228770,402353.94,3997582.372,9148032.06,3017.42,1220610.93,1873.401918,1646065.6,579676.1489,594453.2597,80867.09352,93572.22162,63066.85519,135785.258,5000,32122
1A227314,34404.71618,2117080,499042.2,283352.3,3997582.372,2475371.672,4137.91,465333.25,6108.875598,1354935.2,251834.7867,276034.6618,65841.20935,72850.07399,44821.49261,979560.8179,875500,18432
5A227345,25568.98249,3916000,926550,1272354.8,3997582.372,3698373.042,4255.03,945306.27,2878.602759,1527703,476950.9408,541191.1972,24079.85302,45133.28175,50695.82685,381338.8647,1219400,47249
2A227356,57195.42255,2013400,430430,198450.33,3997582.372,3551637.44,2206.18,503523.61,19305.777,1332187.6,249104.4726,294266.0229,44631.73609,55929.88897,26607.17833,217701.0617,272335.6731,62873
2A227372,23020.20037,2204560,504982.5,288485.53,3997582.372,4830771.355,2845.28,546125.14,4402.935108,1152014.9,269810.9027,301194.8912,45125.83959,50531.54995,65539.02293,1119721.201,1073600,45650
8A227400,1250.000001,2674000,743985,372887.4,3997582.372,2310209.886,13724.82,690611.95,2437.207576,1328858.8,330040.6286,357418.9641,57582.63916,102985.2417,63781.26914,651175.4018,1161900,63218
4A227669,1250.000001,3205000,825920,278446.56,3997582.372,3490552.928,3954.28,824441.43,2491.425567,1396167.5,393798.0481,431475.6838,85351.05849,48821.17763,54418.42206,297689.1086,1057700,24031
9A227697,1250,3424960,810337.2,498915.9,3997582.372,5905931.102,3210.38,805834.06,3491.34342,1364899.4,422648.9227,514887.5542,58705.13965,71943.36495,76846.60591,771288.848,143515.7561,60376
5A227709,10279.11246,3541960,713110,12618.406,3997582.372,3755334.204,2441.8,820300.32,1934.067354,1576451.4,427403.9016,412801.0108,32090.05333,57301.20653,59071.83252,231842.5044,1338200,51283
8A227730,5786.014482,535960,107437.8,128220.41,3997582.372,4328630.377,1821.73,125887.68,1887.003164,948510.7,53813.70415,64605.93935,69186.30998,79838.56439,51690.95131,2116015.68,1039600,66560
1A227946,13185.64943,1500760,364108.4,57237.297,3997582.372,8022241.736,1758.97,382349.2,2100.838281,1195068.9,174260.4075,200666.3832,44336.75149,46731.46191,64566.57885,2789188.535,1353400,52971
7A228032,11123.18035,2911240,794657.2,292508.62,3997582.372,1690262.873,1711.26,709600.16,2029.667058,1367658.4,334744.8827,389018.4588,46622.02465,67450.49772,68641.48673,101206.9456,847300,65328
6A228057,24103.85929,2553040,555777.6,92266.53,3997582.372,5582893.855,1865.99,514144.19,2531.489244,1281929.2,310094.0952,351577.6337,59901.07201,40485.17381,23671.08831,847957.0712,5000,64153
5A228072,13887.47109,1373680,371386.2,354295.5,3997582.372,2130163.731,2679.65,348076.84,2162.039699,1176892.5,156624.5387,174352.4033,82931.69746,72758.86422,49136.43484,1769995.809,120354.3042,20688
6A228156,1250.000002,4390840,1070633.2,654560.2,3997582.372,4616837.065,7992.8,954648.46,2461.290771,1664200.8,532640.7901,598638.8595,45236.30746,42887.93793,41180.29492,147173.3455,5000,55445
3A228234,1353.577299,1352080,268714.8,113872.59,3997582.372,1874515.115,3720.47,344188.66,2040.114447,1081827.9,162145.7785,172490.785,57353.76798,60548.58703,56182.11922,1655539.279,1263000,52864
1A228340,1250,1000,1614231.2,667615.06,3997582.372,3959758.252,1763.97,1454020.6,3462.077483,1790937.5,695849.3583,725110.5317,55043.33959,52584.22504,43299.8505,57880.23348,1410600,26606
3A228366,1250,1000,275481.3,207551.1,3997582.372,5316115.467,5146.48,226322.39,3184.422583,1118186.4,119592.606,149767.7123,23295.02077,38119.20577,37229.40421,2359072.531,912100,31856
2A228406,9580.140295,1506520,380143.8,161615.02,3997582.372,6934002.617,4181.96,338247.49,2132.219172,1098797.8,175122.6934,199855.1825,92881.41017,43683.17106,44435.54629,572159.5127,103531.2164,22186
1A228447,4568.597525,1000,1043151.3,71408.42,3997582.372,4309875.719,3654.68,806073.8,2232.775057,1474406.1,440377.4111,477158.5485,88719.94842,42707.03836,49176.77773,145520.8342,1130000,39986
7A228459,1250.000002,1000,975820.8,278679.28,3997582.372,6409762.473,2803.36,1096613.71,2997.786582,1504395.4,564676.7138,624808.3109,70985.62408,71932.92512,50908.31665,106128.9011,5000,22128
4A228676,29103.8137,1932040,460231.2,198779.53,3997582.372,2436985.338,2308.48,431721.89,3916.558922,1288452.6,228341.0266,261530.1982,81544.64704,64052.44339,53753.91421,725903.6762,5000,85291
3A228700,45692.9875,2386000,559150,254433.88,3997582.372,4070829.649,5280.1,505952.52,8409.124135,1351508.5,293266.0716,321190.0556,68577.58225,58498.28512,52960.4325,1071422.837,755300,47675
1A228788,34952.6426,5141080,1337848.6,104598.58,3997582.372,7084050.958,11570.55,1087968.65,3053.772536,1595136.8,627113.0748,718378.3092,39637.77961,41548.55846,39021.29199,249740.2975,99307.19448,37028
7A228799,1250.000001,2837800,594940,339613.88,3997582.372,2616610.572,7576.12,595545.01,2050.610845,1258878.8,335560.8643,369957.5588,57657.76465,65238.92189,19059.74328,345399.1081,862800,80230
8A228826,21465.28353,2211760,461189.1,219014.44,3997582.372,2366939.952,2352.62,561164.15,4273.871689,1287966.6,277583.8112,281899.3462,67083.33608,53327.12718,70787.01741,1986375.619,836300,51926
6A228846,21116.2614,4194280,1086758.4,146821.83,3997582.372,5685425.932,2717.38,1034766.14,2623.046498,1580135.2,505324.201,568708.5065,24267.81927,69066.56355,82034.04658,258307.9456,5000,42549
5A228856,6933.57254,1000,189215,236536.84,3997582.372,5501660.854,1708.27,235977.65,1974.536326,1121390.6,103364.2405,125378.6174,51479.88146,49112.79156,67605.52493,23413920.91,1091400,44817
3A228919,10803.94201,1010440,217590.4,157287.98,3997582.372,6199836.995,1707.48,236224.4,2174.205733,1161339,115188.4419,129056.2286,47900.11818,102631.0465,31395.60258,2145770.679,1214700,58495
8A229102,1250.000001,3100960,736240.5,283432.44,3997582.372,4858005.96,5642.23,614664.56,2387.223964,1292997,379076.4752,416921.8485,59470.93581,49149.61525,93238.69165,678420.0047,885400,49658
8A229245,16688.01252,1974160,531657,342782.9,3997582.372,4513664.412,4089.96,409580.16,2265.404507,1306808,236351.6908,269420.7225,95034.39546,108120.3541,29980.31589,2442639.763,5000,32162
6A229306,1298.918725,1000,280282.8,533393.3,3997582.372,3327925.497,2012.04,283971.31,1938.195534,1283766.2,157570.7451,183616.5258,90370.5597,101978.4227,61853.78702,475125.7975,211643.5648,33030
1A229361,1250,2102320,545759.5,254119.9,3997582.372,9168507.313,2733.72,426773.36,2990.669545,1376302.6,258099.4402,258647.2303,44577.531,58594.03432,38862.86129,40119243.55,1279900,19937
5A229473,1298.793192,1773640,473196.4,138943.25,3997582.372,5284992.859,2589.57,406022.39,2564.817785,1352196.9,218278.792,241950.8223,37448.94905,47360.58138,30862.12175,1966694.684,61454.67374,44130
7A229530,1250.000001,3415240,906670.4,384021.9,3997582.372,9157898.122,15798.08,768466.51,2373.637522,1539908.1,416028.8232,460945.7471,50926.17941,50863.53328,74568.52132,367043.0281,219376.4181,42793
7A229750,1250.000002,3442600,696924,274521.66,3997582.372,7673656.674,10800.38,774154.83,2244.325732,1462207,415256.8588,460102.3677,42049.56757,78446.15181,60270.13541,716323.5498,883200,37885
5A229770,15815.08492,1798840,383039.8,218851.98,744480.9305,2769702.798,930111.75,407126.17,2676.528146,1096200,221269.346,224733.4587,27983.77788,43131.29788,65357.0055,2084874.199,5000,58075
5A229783,25407.51208,2312560,576605.8,329447.06,3997582.372,4998900.551,3876.07,508557.69,2864.749641,1372464.9,278607.0692,304503.1043,34236.10044,78502.86525,13050.46839,1090756.743,5000,37855
3A229843,1250.000001,3831040,952190.5,458476.88,3997582.372,2839500.382,94760.35,822391.96,2069.563687,1554519,454941.2992,505443.1301,108816.2124,48677.10749,56566.14932,171565.0567,1311700,36134
2A229937,26111.79528,1000,934287,545382.94,3997582.372,4620069.816,1845.59,797050.81,2474.769537,1534744.5,450710.5824,515414.1132,56534.58527,91349.68733,36640.10808,225873.6596,1433400,46602
3A230062,40367.21865,2140840,533771.2,277144.84,3997582.372,2271529.869,2784.13,500021.5,5902.191639,1222220.8,252883.458,283001.5401,43435.57035,139089.6603,29618.49627,1245726.693,833400,48500
6A230327,26008.96594,4773520,1215666.9,569599.25,3997582.372,7557195.746,5222.33,1197263.59,3215.030702,1592510.4,580114.8272,650647.245,62801.63775,69160.9925,56834.46802,526258.9563,5000,31758
8A230473,1250.000001,2530000,612580,474650.3,3997582.372,1187789.702,2158.99,551420.49,2175.230273,1395731.4,305258.112,337437.8197,74299.81958,65420.98954,69708.86323,439050.8936,856700,32820
5A230562,32329.56809,3646360,823243.8,420030.9,3997582.372,2698466.96,2475.67,729528.37,3304.381299,1445945.9,440218.2303,502959.4538,28662.78703,77221.75245,50071.91543,324191.9229,5000,27668
1A230575,21013.01622,2112760,554337,235890.28,3997582.372,6972769.125,2273.37,488644.95,2649.158003,1301650.4,250085.3119,274435.636,53920.75863,126748.1158,37594.90204,1276121.957,5000,33122
4A230785,20549.00444,3029680,614990.3,645200.8,3997582.372,4435762.103,6770.13,682035.98,2708.037172,1267700.9,366940.789,405484.8667,60155.36089,84613.82818,66584.29873,215524.1918,1102300,49953
5A230797,10616.26303,2301040,517509,329024.25,3997582.372,5047299.575,5118.32,469983.02,6175.689908,1155298.8,278261.8828,312878.7861,51196.52196,59593.19222,76286.99243,435400.213,754200,26618
0A230824,38548.21766,3802960,836431.2,253116.4,3997582.372,4109243.385,1943.75,963881.86,3805.680965,1434229.4,457417.0374,454581.492,69423.40585,52564.54036,40504.02431,194107.8498,5000,30302
4A230895,12865.10754,1573120,382549.2,52045.92,3997582.372,3823875.949,8660.84,317281.4,2003.857076,1185365,173176.7383,208175.7762,77464.37116,79052.27892,46725.62053,3852765.303,5000,49551
0A230909,15556.74633,1259560,321632,135510.05,3997582.372,2946334.804,1974.25,282319.26,1954.746758,1205261,144243.7041,155976.6967,53340.25643,62779.84549,52113.07941,1330614.51,972400,63996
4A231109,37217.71252,2895400,719580,162078.66,3997582.372,4356339.734,3517.05,605763.23,5715.789658,1387980.8,341787.1077,370457.5084,65353.74494,56676.08331,72546.9718,317760.2859,5000,37697
6A231212,15840.26751,1966600,469014,158556.95,3997582.372,2556749.698,3788.23,426637.25,2647.783209,1381118.8,242930.4196,268349.4642,71579.04486,59201.82657,66738.40068,2435570.206,166372.5798,35072
5A231305,33754.68117,1946080,406305.6,79492.56,3997582.372,6229506.047,2726.59,492256.65,3367.677386,1204256.5,221191.6145,259916.3438,68095.78366,74798.31965,69371.16598,1385631.906,5000,23304
0A231322,1250.000002,1000,1405608.4,546026.8,3997582.372,5649276.014,2275.63,1122174.86,2227.872285,1687357.6,625145.3535,705121.0523,31551.35806,60483.47409,69048.48926,110965.32,5000,23270
6A231362,1250,2479600,541161,352554.72,3997582.372,3853692.987,5331.59,518296.67,4873.745024,1183854.2,293631.2521,329034.6382,62936.53581,46276.67673,62522.58938,1022716.187,890000,47616
3A231465,19203.14609,1942120,408174.4,376945.5,3997582.372,3387699.256,2303.8,510303.64,2499.311825,1239756.8,233760.7814,264046.0349,28125.31696,59875.448,37098.34262,422358.3669,5000,118686
2A231549,1329.010837,1418680,276841.4,141041.7,3997582.372,3202701.172,2032.96,315237.31,2185.698565,1053842.1,175796.4298,181303.9152,83237.49176,101038.3486,34889.49625,1090804.145,193369.9846,27800
1A231569,20074.66906,1000,764172.8,300653.12,3997582.372,4924714.603,4566.95,688100.77,2553.954769,1273650.2,360881.9835,419283.7681,58916.49275,52135.66487,57696.14407,213810.676,97372.52444,18480
1A231682,1344.052307,1418680,360720.8,116342.625,3997582.372,3070228.756,6099.15,302193.02,2003.741713,1287052,169386.8299,181303.9152,74099.94464,144705.1087,38405.55692,1065651.585,5000,98383
8A231715,53085.36722,2859040,589073.8,338625.8,3997582.372,5371321.273,2208.64,752714.16,5462.477796,1232338.2,338008.7696,383706.7861,53123.7761,48846.7184,61490.32002,225831.5835,1097900,15921
1A231717,1335.858956,1536400,376173,191374.72,3997582.372,1950544.341,4289.1,322795.06,2145.60574,1205454,187438.1622,196923.9951,43310.68427,72860.96981,62823.7343,383514.4537,5000,47505
9A231807,1250,4394080,955494.9,188616.25,3997582.372,4571074.039,3568.23,1103762.95,3363.615682,1486745,534523.4442,556525.7614,46593.52742,59598.74211,66839.35731,171885.276,755400,38879
2A232007,61247.23032,3091240,751958.4,159746.56,3997582.372,3489831.795,2520.76,758539.12,9387.488125,1381574.6,375580.4119,418777.8395,61527.0633,46201.7125,72572.09764,767120.079,885500,38970
2A232023,1250,3354040,810318,623019.75,3997582.372,1381971.89,2569.32,817126.51,2776.169599,1439100.6,402305.9705,453325.0026,54639.99737,117611.2886,61982.50856,171336.8983,769900,58194
3A232144,39414.38149,2785960,729504.8,215995.69,3997582.372,5635958.264,1881.6,663692.66,3512.101391,1414858.4,341747.7711,369519.1328,31285.27358,67491.14553,58924.18525,900530.1727,139714.4819,38497
1A232146,1250,2595880,632141.6,224951.5,3997582.372,2140731.435,4804.83,573705.13,5365.608596,1375274.8,308179.8431,345082.8903,63730.10657,61303.5454,56379.00138,33901523.76,1006600,42186
3A232150,1250.000001,3286720,661707.5,251028.98,3997582.372,3927882.779,2372.29,663341.02,2098.677582,1364629.1,389382.7214,430981.1752,56359.92731,42765.77508,70675.93907,2031212.359,1003500,16737
6A232236,1250.000002,5086000,1233112.5,578411.75,3997582.372,1283553.967,9570.45,990335.58,2899.245067,1684118.9,625115.1522,697564.1095,85634.13646,66130.37581,47258.34466,204112.9194,1096800,38143
7A232263,1300.557673,1958680,450810.2,184945,3997582.372,3644884.504,9919.79,429905.28,2516.944322,1312923.9,239047.4106,268206.975,70222.48062,89315.76522,77400.3653,2763600.23,5000,41181
2A232316,25971.50073,2752120,597604.4,348872.4,3997582.372,6327105.01,5515.41,645366.87,2601.082466,1208809.8,335470.3488,371251.6259,56664.25063,107635.3555,55081.93067,2152359.849,291090.0612,22869
1A232318,1360.120736,2074960,424585.7,295280.94,3997582.372,6397381.3,3372.94,426299.86,2181.024787,1345866.5,252137.5997,268981.7166,55767.29849,103897.5155,47360.18625,398752.0076,144562.3839,42588
8A232565,1250,1630360,356648.8,181965.75,3997582.372,4623188.401,3158.93,322216.57,2164.340528,1281978.1,185630.5972,231662.4222,68249.96178,48231.33214,51253.88629,954284.0178,5000,47570
9A232578,13525.82061,3021040,721454,344564.88,3997582.372,2238850.778,6448.47,597244.29,2189.628102,1395753.5,353279.7507,404282.7385,62664.36663,45639.15144,65654.37936,169889.6274,5000,58700
2A232667,50867.2929,3317680,814429.2,444531.12,3997582.372,2279203.661,4001.72,777167.25,6298.6048,1413286.1,405044.1921,458713.8025,55564.47504,48142.3012,42058.69337,824911.3851,105754.1584,42945
5A232681,11176.25963,1284400,299103.5,66735.875,3997582.372,1285949.413,3592.5,320185.03,2172.340879,1215307.5,150807.0043,172491.3793,44160.46371,65327.36573,49425.47798,1888241.208,106867.2896,53005
3A232747,19349.32848,2296000,506812.5,287595.9,3997582.372,4414225.549,15018.92,578686.42,2598.999972,1395468.8,278828.6642,289525.5153,48060.2699,67442.77441,72968.80926,1166572.865,5000,66894
4A232807,1250.000001,3088000,839492.5,448552.6,3997582.372,4735715.821,5537.89,761738.78,2146.53455,1333271.8,370108.7886,403921.861,60848.3457,52208.00104,82942.59436,714977.3649,5000,28486
2A232825,43795.80833,2422000,565572.5,98929.67,3997582.372,3772777.547,2212.05,477787.25,5747.461551,1398634.1,291144.6142,331235.6741,40301.52434,49868.16904,49760.67514,467269.7801,5000,54859
1A232859,12164.64548,1302040,330681,113390,3997582.372,4322402.638,4455.87,334974.33,2217.772473,1138879.2,157433.8752,176549.2997,41872.62421,52978.41335,59822.94827,1472486.906,288629.7906,79380
3A232904,1250.000001,1000,725905.6,41112.297,3997582.372,4599491.872,2994.81,712748.51,1925.851675,1328949.1,387367.1856,435154.1589,41412.05386,101887.4602,49937.32446,94201.80267,235832.1087,48954
